event_id,origin_time,latitude,longitude,depth_m,station,phase,pick_time,method_id
f50c6597-8293-459f-8013-5d92389fded2,2020-07-28T20:38:28.935000Z,-76.557691,-103.452127,1840.0,JULA,S,2020-07-28T20:38:29.945428Z,modelled
31785b03-d902-4a6f-95b4-c314e15d7c74,2020-07-28T22:18:40.045000Z,-76.557682,-103.452896,1850.0,JULA,P,2020-07-28T22:18:40.563236Z,modelled
31785b03-d902-4a6f-95b4-c314e15d7c74,2020-07-28T22:18:40.045000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-28T22:18:41.055428Z,modelled
d91fbffd-4b36-4cec-91e0-a3b37f628a49,2020-07-29T00:10:13.560000Z,-76.557513,-103.452086,1840.0,JULA,P,2020-07-29T00:10:14.078236Z,modelled
d91fbffd-4b36-4cec-91e0-a3b37f628a49,2020-07-29T00:10:13.560000Z,-76.557513,-103.452086,1840.0,JULA,S,2020-07-29T00:10:14.570428Z,modelled
6e033b4c-001e-4e26-ab5e-9a89c722747a,2020-07-29T00:39:11.740000Z,-76.557682,-103.452896,1850.0,JULA,P,2020-07-29T00:39:12.258236Z,modelled
6e033b4c-001e-4e26-ab5e-9a89c722747a,2020-07-29T00:39:11.740000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-29T00:39:12.750428Z,modelled
724e418a-4794-4a8c-b8b7-207043483170,2020-07-29T00:57:19.125000Z,-76.557513,-103.452086,1840.0,JULA,P,2020-07-29T00:57:19.643236Z,modelled
724e418a-4794-4a8c-b8b7-207043483170,2020-07-29T00:57:19.125000Z,-76.557513,-103.452086,1840.0,JULA,S,2020-07-29T00:57:20.135428Z,modelled
998801b6-2bbb-4601-a256-a9004a8820cd,2020-07-29T01:30:42.300000Z,-76.557691,-103.452127,1850.0,JULA,P,2020-07-29T01:30:42.818236Z,modelled
998801b6-2bbb-4601-a256-a9004a8820cd,2020-07-29T01:30:42.300000Z,-76.557691,-103.452127,1850.0,JULA,S,2020-07-29T01:30:43.310428Z,modelled
1f2e90e5-01e0-4800-8d95-62b0d9954d34,2020-07-29T01:48:38.390000Z,-76.557691,-103.452127,1840.0,JULA,P,2020-07-29T01:48:38.908236Z,modelled
1f2e90e5-01e0-4800-8d95-62b0d9954d34,2020-07-29T01:48:38.390000Z,-76.557691,-103.452127,1840.0,JULA,S,2020-07-29T01:48:39.400428Z,modelled
a44317ea-00fc-4295-912c-0a758d4ddf47,2020-07-29T02:30:47.370000Z,-76.557682,-103.452896,1850.0,JULA,P,2020-07-29T02:30:47.888236Z,modelled
a44317ea-00fc-4295-912c-0a758d4ddf47,2020-07-29T02:30:47.370000Z,-76.557682,-103.452896,1850.0,JULA,S,2020-07-29T02:30:48.380428Z,modelled
ebc68982-9402-4bef-99e6-3232a0dea80c,2020-05-02T04:32:26.625000Z,-76.54558,-103.282856,1380.0,EPJZ,P,2020-05-02T04:32:27.408390Z,modelled
ebc68982-9402-4bef-99e6-3232a0dea80c,2020-05-02T04:32:26.625000Z,-76.54558,-103.282856,1380.0,EPJZ,S,2020-05-02T04:32:28.152411Z,modelled
ebc68982-9402-4bef-99e6-3232a0dea80c,2020-05-02T04:32:26.625000Z,-76.54558,-103.282856,1380.0,OKGS,P,2020-05-02T04:32:28.261729Z,modelled
ebc68982-9402-4bef-99e6-3232a0dea80c,2020-05-02T04:32:26.625000Z,-76.54558,-103.282856,1380.0,OKGS,S,2020-05-02T04:32:29.816206Z,modelled
ebc68982-9402-4bef-99e6-3232a0dea80c,2020-05-02T04:32:26.625000Z,-76.54558,-103.282856,1380.0,FRST,P,2020-05-02T04:32:28.659318Z,modelled
ebc68982-9402-4bef-99e6-3232a0dea80c,2020-05-02T04:32:26.625000Z,-76.54558,-103.282856,1380.0,FRST,S,2020-05-02T04:32:30.591404Z,modelled
ebc68982-9402-4bef-99e6-3232a0dea80c,2020-05-02T04:32:26.625000Z,-76.54558,-103.282856,1380.0,DRSC,P,2020-05-02T04:32:28.586526Z,modelled
ebc68982-9402-4bef-99e6-3232a0dea80c,2020-05-02T04:32:26.625000Z,-76.54558,-103.282856,1380.0,DRSC,S,2020-05-02T04:32:30.449478Z,modelled
ebc68982-9402-4bef-99e6-3232a0dea80c,2020-05-02T04:32:26.625000Z,-76.54558,-103.282856,1380.0,WICH,S,2020-05-02T04:32:28.312127Z,autopick
ebc68982-9402-4bef-99e6-3232a0dea80c,2020-05-02T04:32:26.625000Z,-76.54558,-103.282856,1380.0,BAUM,P,2020-05-02T04:32:27.574681Z,modelled
ebc68982-9402-4bef-99e6-3232a0dea80c,2020-05-02T04:32:26.625000Z,-76.54558,-103.282856,1380.0,BAUM,S,2020-05-02T04:32:28.476637Z,modelled
5013ddd9-af2f-4635-b700-f665ba591b0c,2020-04-18T20:18:56.100000Z,-76.550556,-103.271609,1290.0,EPJZ,P,2020-04-18T20:18:57.011225Z,modelled
5013ddd9-af2f-4635-b700-f665ba591b0c,2020-04-18T20:18:56.100000Z,-76.550556,-103.271609,1290.0,EPJZ,S,2020-04-18T20:18:57.876657Z,modelled
5013ddd9-af2f-4635-b700-f665ba591b0c,2020-04-18T20:18:56.100000Z,-76.550556,-103.271609,1290.0,OKGS,S,2020-04-18T20:18:59.038505Z,modelled
5013ddd9-af2f-4635-b700-f665ba591b0c,2020-04-18T20:18:56.100000Z,-76.550556,-103.271609,1290.0,FRST,P,2020-04-18T20:18:57.967931Z,modelled
5013ddd9-af2f-4635-b700-f665ba591b0c,2020-04-18T20:18:56.100000Z,-76.550556,-103.271609,1290.0,FRST,S,2020-04-18T20:18:59.741992Z,modelled
5013ddd9-af2f-4635-b700-f665ba591b0c,2020-04-18T20:18:56.100000Z,-76.550556,-103.271609,1290.0,DRSC,P,2020-04-18T20:18:57.941030Z,modelled
5013ddd9-af2f-4635-b700-f665ba591b0c,2020-04-18T20:18:56.100000Z,-76.550556,-103.271609,1290.0,DRSC,S,2020-04-18T20:18:59.689542Z,modelled
5013ddd9-af2f-4635-b700-f665ba591b0c,2020-04-18T20:18:56.100000Z,-76.550556,-103.271609,1290.0,WICH,S,2020-04-18T20:18:57.367551Z,modelled
5013ddd9-af2f-4635-b700-f665ba591b0c,2020-04-18T20:18:56.100000Z,-76.550556,-103.271609,1290.0,BAUM,P,2020-04-18T20:18:57.063274Z,modelled
5013ddd9-af2f-4635-b700-f665ba591b0c,2020-04-18T20:18:56.100000Z,-76.550556,-103.271609,1290.0,BAUM,S,2020-04-18T20:18:57.978140Z,modelled
9f5c524d-7438-4351-aebb-7207c78c0c1f,2020-04-19T23:39:35.725000Z,-76.550709,-103.258536,1680.0,JULA,S,2020-04-19T23:39:38.763425Z,modelled
9f5c524d-7438-4351-aebb-7207c78c0c1f,2020-04-19T23:39:35.725000Z,-76.550709,-103.258536,1680.0,OKGS,S,2020-04-19T23:39:38.547436Z,modelled
9f5c524d-7438-4351-aebb-7207c78c0c1f,2020-04-19T23:39:35.725000Z,-76.550709,-103.258536,1680.0,FRST,P,2020-04-19T23:39:37.875719Z,autopick
9f5c524d-7438-4351-aebb-7207c78c0c1f,2020-04-19T23:39:35.725000Z,-76.550709,-103.258536,1680.0,DRSC,P,2020-04-19T23:39:37.636635Z,modelled
9f5c524d-7438-4351-aebb-7207c78c0c1f,2020-04-19T23:39:35.725000Z,-76.550709,-103.258536,1680.0,DRSC,S,2020-04-19T23:39:39.452202Z,modelled
9f5c524d-7438-4351-aebb-7207c78c0c1f,2020-04-19T23:39:35.725000Z,-76.550709,-103.258536,1680.0,WICH,S,2020-04-19T23:39:37.130705Z,modelled
9f5c524d-7438-4351-aebb-7207c78c0c1f,2020-04-19T23:39:35.725000Z,-76.550709,-103.258536,1680.0,BAUM,P,2020-04-19T23:39:36.650999Z,modelled
9f5c524d-7438-4351-aebb-7207c78c0c1f,2020-04-19T23:39:35.725000Z,-76.550709,-103.258536,1680.0,BAUM,S,2020-04-19T23:39:37.530463Z,modelled
5ebec6f5-12d4-4a8d-aa15-578f711a8baa,2020-08-17T12:26:23.545000Z,-77.293876,-100.482228,3130.0,TJTJ,S,2020-08-17T12:26:25.172063Z,modelled
5ebec6f5-12d4-4a8d-aa15-578f711a8baa,2020-08-17T12:26:23.545000Z,-77.293876,-100.482228,3130.0,OTIS,P,2020-08-17T12:26:25.017045Z,modelled
36492280-5397-441b-8027-4a8fd9868981,2020-08-17T14:03:50.930000Z,-77.294101,-100.481213,3120.0,TJTJ,S,2020-08-17T14:03:52.557063Z,modelled
36492280-5397-441b-8027-4a8fd9868981,2020-08-17T14:03:50.930000Z,-77.294101,-100.481213,3120.0,OTIS,P,2020-08-17T14:03:52.402045Z,modelled
415d5072-46c2-4e63-9381-ac140f0e1e50,2020-08-17T14:51:25.105000Z,-77.294102,-100.480196,3130.0,TJTJ,S,2020-08-17T14:51:26.732063Z,modelled
415d5072-46c2-4e63-9381-ac140f0e1e50,2020-08-17T14:51:25.105000Z,-77.294102,-100.480196,3130.0,OTIS,P,2020-08-17T14:51:26.577045Z,modelled
f0f4ccea-3118-48f2-ba03-e07e2bfc5d02,2020-08-24T21:05:22.990000Z,-77.28028,-100.308176,2990.0,DEEJ,S,2020-08-24T21:05:24.523756Z,modelled
f0f4ccea-3118-48f2-ba03-e07e2bfc5d02,2020-08-24T21:05:22.990000Z,-77.28028,-100.308176,2990.0,ELZA,P,2020-08-24T21:05:24.527731Z,modelled
f0f4ccea-3118-48f2-ba03-e07e2bfc5d02,2020-08-24T21:05:22.990000Z,-77.28028,-100.308176,2990.0,TJTJ,S,2020-08-24T21:05:25.673687Z,autopick
d2af5415-16b8-4075-bcc1-f121459f0865,2020-09-01T20:24:38.900000Z,-77.230999,-100.654537,2850.0,ELZA,S,2020-09-01T20:24:41.831340Z,modelled
d2af5415-16b8-4075-bcc1-f121459f0865,2020-09-01T20:24:38.900000Z,-77.230999,-100.654537,2850.0,TJTJ,P,2020-09-01T20:24:41.301166Z,modelled
d2af5415-16b8-4075-bcc1-f121459f0865,2020-09-01T20:24:38.900000Z,-77.230999,-100.654537,2850.0,OTIS,P,2020-09-01T20:24:40.417918Z,modelled
